id,Store,Merch,Offer,Title,Description,Code,Terms,Category,feature,URL,Link,Image,Type,Value,Status,Startdate,Enddate
7787738,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,655284,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-09-29,2023-01-31
55213020,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,235069,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-12-16,2023-03-14
70329718,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,730077,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-05-09,2023-10-04
26819393,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,687006,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-04-10,2023-08-16
61800336,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,209335,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-09-17,2023-04-03
27290102,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,870134,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-02-03,2023-02-12
67766822,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,952816,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-08-21,2023-09-17
70143581,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,366607,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-10-22,2022-12-31
56288446,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,976935,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-04-13,2023-02-20
72961493,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,966031,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-07-08,2023-02-09
56552869,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,839794,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-01-27,2023-01-14
71411675,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,947743,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-05-28,2023-04-05
87757128,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,352190,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-05-08,2023-05-07
98649720,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,638572,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-04-12,2023-07-11
13763408,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,809707,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-01-21,2023-10-23
78164962,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,990359,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-12-11,2023-02-05
13550425,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,547586,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-03-01,2023-09-20
15823458,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,795258,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-12-12,2023-10-10
49016165,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,403122,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-12-14,2023-11-06
78532099,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,114378,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-06-28,2023-02-07
64099692,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,764357,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-03-13,2023-02-19
45161967,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,706197,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-04-22,2023-06-07
46072635,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,111368,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-11-11,2023-07-20
31522244,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,198092,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-11-09,2023-05-07
15838476,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,177688,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-07-05,2023-05-03
31639635,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,740650,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-09-30,2023-08-12
82815053,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,458020,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-02-15,2023-10-16
19967904,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,938131,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-10-07,2023-06-16
83499441,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,857998,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-02-19,2023-09-04
92883659,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,325178,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-05-22,2023-04-27
86470001,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,262739,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-09-05,2023-04-19
47951951,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,176710,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-08-03,2023-06-08
11745206,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,269255,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-05-28,2023-06-21
35920725,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,878046,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-08-12,2023-03-29
83294518,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,639782,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-09-18,2023-03-01
65674319,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,277021,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-02-08,2023-05-04
4992417,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,119826,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-07-19,2023-03-19
13740185,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,744873,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-01-02,2023-07-26
41628690,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,485926,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-01-05,2023-01-14
72243172,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,678870,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-04-14,2023-02-28
53591731,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,703478,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-02-03,2023-10-01
88396019,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,895773,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-05-03,2023-11-23
80710915,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,813508,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-11-15,2023-04-07
18368284,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,669889,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-05-18,2023-12-06
6527004,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,254192,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-07-26,2023-11-03
87200379,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,698256,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-11-28,2023-11-16
20030833,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,970492,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-10-29,2023-09-06
18316121,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,237204,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-04-09,2023-02-08
46755276,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,343004,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-12-16,2023-03-15
76739205,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,116401,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-11-12,2023-06-02
57123432,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,518706,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-12-17,2023-01-09
24081798,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,110358,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-07-14,2023-05-09
65634939,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,980441,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-04-17,2023-10-03
94072213,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,923899,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-06-25,2023-03-27
54426218,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,216878,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-10-31,2023-10-06
96756459,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,677829,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-02-02,2023-01-25
11570369,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,398036,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-03-19,2023-03-13
15626978,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,311626,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-04-20,2023-09-25
20121249,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,253048,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-10-24,2023-08-31
31525309,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,635619,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-04-27,2023-06-05
53449526,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,107101,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-10-31,2023-10-22
32413236,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,368060,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-05-02,2023-03-29
75742127,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,517983,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-07-17,2023-07-02
4067442,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,303014,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-08-12,2023-08-13
50411051,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,178542,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-06-22,2023-06-15
6724138,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,329765,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-10-30,2023-07-18
70786583,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,326641,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-05-10,2023-01-06
43230252,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,814748,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-07-20,2023-01-28
89343820,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,407148,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-04-22,2023-11-03
19087188,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,247948,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-06-21,2023-03-07
10659823,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,676105,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-12-27,2023-02-11
36373526,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,321361,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-05-19,2023-05-07
29976200,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,171012,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-08-26,2023-08-01
17265107,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,722240,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-08-07,2023-01-18
34435127,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,402916,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-10-25,2023-05-17
32939857,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,986649,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-04-19,2023-01-10
97135349,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,309351,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-08-08,2023-04-06
75394589,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,680734,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-02-14,2023-12-11
66814359,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,558133,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-11-10,2023-07-16
38583796,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,849254,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-06-04,2023-07-21
28294840,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,657309,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-06-12,2023-06-11
32969625,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,727048,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-08-13,2023-11-05
77614871,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,966954,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-03-27,2023-05-27
69177705,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,174258,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-10-21,2023-12-11
10628556,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,616370,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-01-23,2023-09-19
933013,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,271703,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-09-13,2023-05-10
73593400,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,310614,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-01-12,2023-06-22
94775633,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,323145,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-09-26,2023-04-19
55439845,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,901187,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-04-25,2023-05-09
89721431,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,763611,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-05-21,2023-01-13
6036101,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,469266,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-05-30,2023-12-08
45178745,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,541325,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-12-05,2023-04-19
23354323,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,186419,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-08-02,2023-12-21
79555441,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,536526,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-08-24,2023-01-28
18014304,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,220335,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-04-06,2022-12-31
2172565,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,620463,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-11-29,2023-03-24
42193886,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,425626,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-02-02,2023-03-27
57284129,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,360787,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-05-07,2023-01-26
13404856,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,530563,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-06-12,2023-08-28
7173651,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,927733,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-12-05,2023-06-17
82829181,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,917654,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-04-16,2023-09-28
72829619,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,516824,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-09-14,2023-01-28
2954861,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,976883,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-07-24,2023-12-16
66174859,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,392948,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-03-31,2023-08-21
18050005,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,931658,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-02-09,2023-10-08
89623192,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,683222,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-10-29,2023-01-06
61338062,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,110395,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-08-13,2023-05-23
87481250,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,211504,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-09-15,2023-02-26
76069332,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,143068,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-10-12,2023-11-25
6932378,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,719889,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-12-06,2023-10-26
24207125,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,786591,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-03-31,2023-02-05
51582918,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,112297,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-07-18,2023-12-17
9177760,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,954845,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-02-21,2023-06-22
84379810,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,365686,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-11-01,2023-01-10
35745949,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,225228,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-01-22,2023-10-21
23027500,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,300604,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-07-18,2023-05-16
